-34,35.609
-9,19.661
16,20.856
41,16.216
66,7.061
91,11.571
116,3.613
141,3.03
166,2.161
191,6.585
216,1.194
241,2.903
266,0.491
291,2.546
316,4.894
341,2.008
366,5.087
391,4.115
416,3.149
441,4.367
466,4.409
491,3.324
516,2.11
541,7.985
566,1.868
591,0.998
616,5.455
641,5.154
666,6.328
691,1.6
716,0.146
741,1.62
766,0.509
791,1.308
816,8.029
841,1.286
866,8.57
891,2.287
916,3.004
941,5.505
966,4.982
991,2.838
1016,10.117
1041,1.705
1066,1.667
1091,4.193
1116,6.031
1141,3.557
1166,0.777
1191,4.955
1216,2.509
1241,2.172
1266,1.991
1291,1.868
1316,3.98
1341,3.624
1366,0.194
1391,0.767
1416,2.498
1441,4.026
1466,7.347
1491,2.842
1516,7.819
1541,1.181
1566,0.903
1591,2.305
1616,0.317
1641,1.769
1666,1.641
1691,1.31
1716,3.649
1741,2.685
1766,2.274
1791,0.673
1816,17.125
1841,3.429
1866,0.519
1891,1.077
1916,0.532
1941,3.881
1966,1.278
1991,10.727
2016,2.512
2041,1.758
2066,2.146
2091,2.008
2116,3.422
2141,4.359
2166,0.64
2191,0
2216,0.212
2241,1.93
2266,5.014
2291,0.904
2316,5.363
2341,0
2366,5.55
2391,0
2416,5.535
2441,7.448
2466,0.99
2491,2.261
2516,0.512
2541,7.097
2566,2.616
2591,6.62
2616,1.569
2641,0
2666,0
2691,4.245
2716,7.134
2741,4.219
2766,3.759
2791,4.791
2816,6.76
2841,21.747
2866,26.06
2891,0.742
2916,0.313
2941,1.845
2966,0.95
2991,3.428
3016,0
3041,3.195
3066,2.908
3091,2.285
3116,6.911
3141,6.726
3166,2.701
3191,1.404
3216,3.146
3241,9.095
3266,15.532
3291,3.931
3316,2.893
3341,0
3366,0
3391,3.375
3416,3.049
3441,0
3466,1.179
3491,6.315
3516,7.986
3541,2.814
3566,6.497
3591,2.003
3616,0.825
3641,0
3666,4.658
3691,5.979
3716,2.148
3741,0
3766,6.128
3791,1.32
3816,0.867
3841,4.896
3866,0
3891,0
3916,1.375
3941,0.935
3966,0.246
3991,0
4016,2.063
4041,2.006
4066,8.93
4091,4.57
4116,34.786
4141,8.854
4166,10.44
4191,1.174
4216,1.793
4241,8.824
4266,2.279
4291,6.949
4316,0.623
4341,0
4366,8.231
4391,1.243
4416,5.466
4441,14.461
4466,7.297
4491,3.202
4516,5.407
4541,4.453
4566,3.647
4591,5.318
4616,3.372
4641,11.242
4666,10.263
4691,8.506
4716,17.376
4741,0
4766,14.166
4791,20.094
4816,5.516
4841,1.799
4866,4.929
4891,2.18
4916,2.884
4941,3.154
4966,5.967
4991,4.768
5016,9.549
5041,6.501
5066,6.853
5091,6.444
5116,7.661
5141,6.133
5166,5.766
5191,4.142
5216,5.388
5241,20.899
5266,5.493
5291,3.635
5316,1.368
5341,3.631
5366,2.349
5391,6.919
5416,0
5441,0
5466,10.308
5491,1.913
5516,0.963
5541,8.184
5566,1.229
5591,9.754
5616,5.895
5641,31.327
5666,0.972
5691,1.998
5716,2.951
5741,4.446
5766,5.452
5791,3.001
5816,1.023
5841,9.329
5866,15.103
5891,2.044
5916,19.83
5941,2.568
5966,19.126
5991,4.268
6016,6.474
6041,5.634
6066,0
6091,7.465
6116,22.019
6141,19.21
6166,0
6191,1.104
6216,10.949
6241,11.559
6266,2.208
6291,0
6316,3.913
6341,0
6366,0
6391,7.159
6416,7.867
6441,16.46
6466,20.24
6491,15.211
6516,2.918
6541,12.861
6566,3.005
6591,21.06
6616,2.391
6641,11.059
6666,10.32
6691,3.676
6716,3.069
6741,14.532
6766,28.732
6791,2.462
6816,8.201
6841,5.108
6866,2.5
6891,9.481
6916,10.557
6941,12.707
6966,6.46
6991,22.23
7016,3.096
7041,8.943
7066,14.359
7091,22.334
7116,21.921
7141,27.557
7166,15.143
7191,13.295
7216,5.44
7241,13.867
7266,13.562
7291,16.785
7316,20.576
7341,0.5
7366,9.128
7391,3.668
7416,0.5
7441,8.43
7466,10.295
7491,7.951
7516,16.823
7541,30.85
7566,27.647
7591,0.5
7616,18.982
7641,4.782
7666,13.353
7691,27.845
7716,12.051
7741,24.725
7766,9.888
7791,3.839
7816,42.573
7841,19.274
7866,13.516
7891,12.18
7916,10.75
7941,17.331
7966,26.604
7991,10.405
8016,4.333
8041,20.497
8066,22.699
8091,26.049
8116,7.37
8141,15.255
8166,8.28
8191,6.748
8216,5.773
8241,22.406
8266,4.143
8291,5.987
8316,7.842
8341,19.077
8366,19.131
8391,10.213
8416,36.705
8441,16.527
8466,1.057
8491,6.34
8516,20.381
8541,35.361
8566,14.672
8591,8.354
8616,11.89
8641,5.973
8666,41.988
8691,25.117
8716,14.984
8741,12.305
8766,23.703
8791,25.449
8816,19.754
8841,41.031
8866,14.551
8891,22.168
8916,81.145
8941,13.699
8966,31.707
8991,20.816
9016,0
9041,41.516
9066,19.971
9091,20.973
9116,13.563
9141,24.756
9166,7.822
9191,9.924
9216,11.094
9241,23.615
9266,66.33
9291,62.621
9316,34.416
9341,52.555
9366,56.795
9391,21.543
9416,20.412
9441,9.451
9466,54.541
9491,44.412
9516,23.797
9541,12.881
9566,16.603
9591,36.406
9616,19.264
9641,9.805
9666,15.156
9691,15.154
9716,29.043
9741,68.736
9766,71.359
9791,44.721
9816,65.551
9841,35.813
9866,35.705
9891,26.107
9916,59.508
9941,21.92
9966,70.152
9991,44.225
10016,50.41
10041,36.243
10066,42.539
10091,49.131
10116,0
10141,64.531
10166,29.131
10191,31.912
10216,32.928
10241,55.146
10266,19.209
10291,42.865
10316,21.297
10341,99.584
10366,64.248
10391,59.053
10416,9.934
10441,38.637
10466,48.783
10491,25.963
10516,50
10541,60.711
10566,100
10591,90.822
10616,72.334
10641,100
10666,90.732
10691,99.766
10716,81.828
10741,99.195
10766,90.424
10791,63.09
10816,52.531
10841,83.613
10866,73.072
10891,62.998
10916,7.291
10941,51.617
10966,30.939
10991,25.889
11016,34.029
11041,53.408
11066,50
11091,51.717
11116,50
11141,87.021
11166,75.539
11191,50
11216,50
11241,50
11266,10.537
11291,44.699
11316,50
