4730,-48.18752,3.39
4750,11.15384,3.7418
4760,40.82451,3.6733
4800,159.5072,3.4321
4810,189.1779,3.6981
4840,278.1899,3.6001
4860,337.5313,4.0981
4880,396.8727,4.0822
4920,515.5554,3.0338
4960,634.2381,3.8428
5000,752.9208,3.469
5040,871.6035,3.4181
5080,990.2862,4.1267
5120,1108.969,4.6584
5160,1227.652,4.5516
5200,1346.334,3.1272
5240,1465.017,4.4204
5280,1583.7,4.1044
5320,1702.382,3.4367
5360,1821.065,4.2561
5400,1939.748,4.3
5440,2058.431,3.8548
5480,2177.113,4.1066
5510,2266.125,4.7856
5520,2295.796,5.0268
5540,2355.137,4.5669
5560,2414.479,5.2754
5580,2473.82,3.8348
5600,2533.161,3.9667
5620,2592.503,4.8811
5640,2651.844,4.5081
5660,2711.186,4.9731
5680,2770.527,5.4732
5690,2800.198,5.6137
5700,2829.868,5.3962
5720,2889.21,4.6662
5740,2948.551,4.9778
5760,3007.892,4.2087
5780,3067.234,3.8064
5800,3126.575,4.9768
5820,3185.916,5.2872
5830,3215.587,4.7063
5840,3245.258,4.4762
5860,3304.599,4.4306
5880,3363.94,4.7412
5890,3393.611,3.0669
5900,3423.282,4.1151
5920,3482.623,4.4925
5940,3541.965,4.0587
5960,3601.306,3.4964
5980,3660.647,4.822
6000,3719.989,4.4042
6040,3838.671,4.8384
6080,3957.354,5.6876
6120,4076.037,5.417
6160,4194.719,4.5029
6200,4313.402,5.1134
6240,4432.085,5.2829
6280,4550.768,5.094
6320,4669.45,5.2623
6360,4788.133,5.3024
6400,4906.816,5.7666
6440,5025.499,6.2118
6460,5084.84,4.9164
6480,5144.181,5.6376
6500,5203.522,5.7148
6520,5262.864,5.3441
6530,5292.535,5.7367
6540,5322.205,5.9482
6560,5381.546,5.0433
6580,5440.888,4.8691
6600,5500.229,5.3365
6640,5618.912,5.3432
6660,5678.253,5.3836
6680,5737.595,6.4462
6700,5796.936,6.0009
6720,5856.277,7.3544
6760,5974.96,6.4535
6800,6093.643,5.4939
6840,6212.326,6.9977
6880,6331.008,7.3208
6920,6449.691,6.9622
6960,6568.374,6.1816
7000,6687.056,7.5299
7040,6805.739,6.2419
7080,6924.422,6.0988
7120,7043.104,5.8368
7160,7161.787,6.8031
7200,7280.47,6.5263
7240,7399.153,6.2665
7280,7517.835,5.9478
7320,7636.518,4.9516
7360,7755.201,4.8469
7400,7873.883,3.7885
7420,7933.225,4.3012
7440,7992.566,4.7558
7480,8111.249,4.7431
7520,8229.932,4.399
7560,8348.614,4.572
7600,8467.297,5.134
7640,8585.979,3.6894
7680,8704.662,5.9762
7720,8823.345,4.2551
7760,8942.028,4.1187
