7290,-50,10.9899
7320,-37,11.1039
7360,62,11.9137
7400,167,11.2732
7440,273,10.9447
7480,379,11.0658
7520,484,11.5073
7560,589,10.9359
7600,693,11.1392
7640,798,10.9043
7680,901,10.3953
7720,1005,10.5534
7760,1107,11.1339
7800,1210,11.0851
7840,1311,11.2415
7880,1412,10.7595
7920,1512,10.5608
7960,1611,10.8019
7990,1685,10.8696
8040,1807,10.6143
8070,1879,11.1815
8100,1951,10.9973
8140,2045,11.7942
8180,2139,11.2958
8220,2231,11.2099
8260,2323,11.1081
8300,2413,11.0499
8340,2503,10.9824
8380,2592,10.8876
8420,2680,11.9447
8460,2768,11.3304
8500,2855,11.4522
8540,2942,11.1127
8580,3028,11.9268
8620,3114,11.3197
8660,3200,11.1243
8700,3287,11.2841
8740,3374,11.1653
8780,3463,11.1428
8820,3552,11.3379
8860,3643,11.8736
8900,3736,11.0297
8940,3831,11.5282
8980,3928,12.1007
9030,4053,12.4789
9060,4130,11.8694
9100,4235,12.1447
9140,4344,11.6928
9180,4457,11.9747
9220,4573,11.5072
9260,4693,12.2648
9300,4817,12.02
9340,4945,11.9244
9380,5076,11.624
9420,5212,12.3362
9460,5351,12.2353
9500,5494,12.3658
9540,5642,12.1722
9580,5793,12.5227
9620,5948,12.54
9660,6108,12.557
9700,6271,12.3488
9740,6438,12.6746
9780,6610,12.6961
9820,6786,12.8157
9860,6985,12.7611
9900,7149,12.573
9940,7337,12.8825
9980,7530,13.4635
10020,7726,12.9311
10060,7926,12.8346
10100,8131,12.8001
10140,8339,13.3597
10177.5,8550,13.2496
10260,8988,12.4306
